"LineId","Date","Time","Pid","Tid","Level","Component","Content","EventId","EventTemplate"
"32","12-18","00:24:20.634","809","952","V","nlinterceptor","nlmsg{GENERIC hdr={type=nl80211, flags=MULTI, seq=328, pid=809, len=100, crc=f642} NEW_WIPHY attributes: {WIPHY: 1, WIPHY_NAME: ""phy1"", GENERATION: 3, WIPHY_BANDS: {len=48, crc=de88}}}","E85","nlmsg{GENERIC hdr= {type= <*> flags= MULTI, seq= <*> pid= <*> len= <*> crc= <*> NEW_WIPHY attributes: {WIPHY: <*> WIPHY_NAME: ""phy1"", GENERATION: <*> WIPHY_BANDS: {len= <*> crc= <*>"
"33","12-18","00:24:20.634","809","952","V","nlinterceptor","nlmsg{GENERIC hdr={type=nl80211, flags=MULTI, seq=328, pid=809, len=100, crc=1d6c} NEW_WIPHY attributes: {WIPHY: 1, WIPHY_NAME: ""phy1"", GENERATION: 3, WIPHY_BANDS: {len=48, crc=35a6}}}","E85","nlmsg{GENERIC hdr= {type= <*> flags= MULTI, seq= <*> pid= <*> len= <*> crc= <*> NEW_WIPHY attributes: {WIPHY: <*> WIPHY_NAME: ""phy1"", GENERATION: <*> WIPHY_BANDS: {len= <*> crc= <*>"
"34","12-18","00:24:20.634","809","952","V","nlinterceptor","nlmsg{GENERIC hdr={type=nl80211, flags=MULTI, seq=328, pid=809, len=100, crc=8962} NEW_WIPHY attributes: {WIPHY: 1, WIPHY_NAME: ""phy1"", GENERATION: 3, WIPHY_BANDS: {len=48, crc=a1a8}}}","E85","nlmsg{GENERIC hdr= {type= <*> flags= MULTI, seq= <*> pid= <*> len= <*> crc= <*> NEW_WIPHY attributes: {WIPHY: <*> WIPHY_NAME: ""phy1"", GENERATION: <*> WIPHY_BANDS: {len= <*> crc= <*>"
"35","12-18","00:24:20.634","809","952","V","nlinterceptor","nlmsg{GENERIC hdr={type=nl80211, flags=MULTI, seq=328, pid=809, len=100, crc=ea43} NEW_WIPHY attributes: {WIPHY: 1, WIPHY_NAME: ""phy1"", GENERATION: 3, WIPHY_BANDS: {len=48, crc=c289}}}","E85","nlmsg{GENERIC hdr= {type= <*> flags= MULTI, seq= <*> pid= <*> len= <*> crc= <*> NEW_WIPHY attributes: {WIPHY: <*> WIPHY_NAME: ""phy1"", GENERATION: <*> WIPHY_BANDS: {len= <*> crc= <*>"
"36","12-18","00:24:20.634","809","952","V","nlinterceptor","nlmsg{GENERIC hdr={type=nl80211, flags=MULTI, seq=328, pid=809, len=100, crc=980c} NEW_WIPHY attributes: {WIPHY: 1, WIPHY_NAME: ""phy1"", GENERATION: 3, WIPHY_BANDS: {len=48, crc=b0c6}}}","E85","nlmsg{GENERIC hdr= {type= <*> flags= MULTI, seq= <*> pid= <*> len= <*> crc= <*> NEW_WIPHY attributes: {WIPHY: <*> WIPHY_NAME: ""phy1"", GENERATION: <*> WIPHY_BANDS: {len= <*> crc= <*>"
"37","12-18","00:24:20.634","809","952","V","nlinterceptor","nlmsg{GENERIC hdr={type=nl80211, flags=MULTI, seq=328, pid=809, len=100, crc=7322} NEW_WIPHY attributes: {WIPHY: 1, WIPHY_NAME: ""phy1"", GENERATION: 3, WIPHY_BANDS: {len=48, crc=5be8}}}","E85","nlmsg{GENERIC hdr= {type= <*> flags= MULTI, seq= <*> pid= <*> len= <*> crc= <*> NEW_WIPHY attributes: {WIPHY: <*> WIPHY_NAME: ""phy1"", GENERATION: <*> WIPHY_BANDS: {len= <*> crc= <*>"
"38","12-18","00:24:20.634","809","952","V","nlinterceptor","nlmsg{GENERIC hdr={type=nl80211, flags=MULTI, seq=328, pid=809, len=100, crc=e72c} NEW_WIPHY attributes: {WIPHY: 1, WIPHY_NAME: ""phy1"", GENERATION: 3, WIPHY_BANDS: {len=48, crc=cfe6}}}","E85","nlmsg{GENERIC hdr= {type= <*> flags= MULTI, seq= <*> pid= <*> len= <*> crc= <*> NEW_WIPHY attributes: {WIPHY: <*> WIPHY_NAME: ""phy1"", GENERATION: <*> WIPHY_BANDS: {len= <*> crc= <*>"
"39","12-18","00:24:20.634","809","952","V","nlinterceptor","nlmsg{GENERIC hdr={type=nl80211, flags=MULTI, seq=328, pid=809, len=100, crc=1403} NEW_WIPHY attributes: {WIPHY: 1, WIPHY_NAME: ""phy1"", GENERATION: 3, WIPHY_BANDS: {len=48, crc=3cc9}}}","E85","nlmsg{GENERIC hdr= {type= <*> flags= MULTI, seq= <*> pid= <*> len= <*> crc= <*> NEW_WIPHY attributes: {WIPHY: <*> WIPHY_NAME: ""phy1"", GENERATION: <*> WIPHY_BANDS: {len= <*> crc= <*>"
"40","12-18","00:24:20.634","809","952","V","nlinterceptor","nlmsg{GENERIC hdr={type=nl80211, flags=MULTI, seq=328, pid=809, len=100, crc=eacd} NEW_WIPHY attributes: {WIPHY: 1, WIPHY_NAME: ""phy1"", GENERATION: 3, WIPHY_BANDS: {len=48, crc=c207}}}","E85","nlmsg{GENERIC hdr= {type= <*> flags= MULTI, seq= <*> pid= <*> len= <*> crc= <*> NEW_WIPHY attributes: {WIPHY: <*> WIPHY_NAME: ""phy1"", GENERATION: <*> WIPHY_BANDS: {len= <*> crc= <*>"
"41","12-18","00:24:20.634","809","952","V","nlinterceptor","nlmsg{GENERIC hdr={type=nl80211, flags=MULTI, seq=328, pid=809, len=100, crc=01e3} NEW_WIPHY attributes: {WIPHY: 1, WIPHY_NAME: ""phy1"", GENERATION: 3, WIPHY_BANDS: {len=48, crc=2929}}}","E85","nlmsg{GENERIC hdr= {type= <*> flags= MULTI, seq= <*> pid= <*> len= <*> crc= <*> NEW_WIPHY attributes: {WIPHY: <*> WIPHY_NAME: ""phy1"", GENERATION: <*> WIPHY_BANDS: {len= <*> crc= <*>"
"42","12-18","00:24:20.634","809","952","V","nlinterceptor","nlmsg{GENERIC hdr={type=nl80211, flags=MULTI, seq=328, pid=809, len=100, crc=95ed} NEW_WIPHY attributes: {WIPHY: 1, WIPHY_NAME: ""phy1"", GENERATION: 3, WIPHY_BANDS: {len=48, crc=bd27}}}","E85","nlmsg{GENERIC hdr= {type= <*> flags= MULTI, seq= <*> pid= <*> len= <*> crc= <*> NEW_WIPHY attributes: {WIPHY: <*> WIPHY_NAME: ""phy1"", GENERATION: <*> WIPHY_BANDS: {len= <*> crc= <*>"
"43","12-18","00:24:20.634","809","952","V","nlinterceptor","nlmsg{GENERIC hdr={type=nl80211, flags=MULTI, seq=328, pid=809, len=100, crc=56c0} NEW_WIPHY attributes: {WIPHY: 1, WIPHY_NAME: ""phy1"", GENERATION: 3, WIPHY_BANDS: {len=48, crc=7e0a}}}","E85","nlmsg{GENERIC hdr= {type= <*> flags= MULTI, seq= <*> pid= <*> len= <*> crc= <*> NEW_WIPHY attributes: {WIPHY: <*> WIPHY_NAME: ""phy1"", GENERATION: <*> WIPHY_BANDS: {len= <*> crc= <*>"
"44","12-18","00:24:20.634","809","952","V","nlinterceptor","nlmsg{GENERIC hdr={type=nl80211, flags=MULTI, seq=328, pid=809, len=100, crc=248f} NEW_WIPHY attributes: {WIPHY: 1, WIPHY_NAME: ""phy1"", GENERATION: 3, WIPHY_BANDS: {len=48, crc=0c45}}}","E85","nlmsg{GENERIC hdr= {type= <*> flags= MULTI, seq= <*> pid= <*> len= <*> crc= <*> NEW_WIPHY attributes: {WIPHY: <*> WIPHY_NAME: ""phy1"", GENERATION: <*> WIPHY_BANDS: {len= <*> crc= <*>"
"45","12-18","00:24:20.634","809","952","V","nlinterceptor","nlmsg{GENERIC hdr={type=nl80211, flags=MULTI, seq=328, pid=809, len=100, crc=cfa1} NEW_WIPHY attributes: {WIPHY: 1, WIPHY_NAME: ""phy1"", GENERATION: 3, WIPHY_BANDS: {len=48, crc=e76b}}}","E85","nlmsg{GENERIC hdr= {type= <*> flags= MULTI, seq= <*> pid= <*> len= <*> crc= <*> NEW_WIPHY attributes: {WIPHY: <*> WIPHY_NAME: ""phy1"", GENERATION: <*> WIPHY_BANDS: {len= <*> crc= <*>"
"46","12-18","00:24:20.634","809","952","V","nlinterceptor","nlmsg{GENERIC hdr={type=nl80211, flags=MULTI, seq=328, pid=809, len=100, crc=5baf} NEW_WIPHY attributes: {WIPHY: 1, WIPHY_NAME: ""phy1"", GENERATION: 3, WIPHY_BANDS: {len=48, crc=7365}}}","E85","nlmsg{GENERIC hdr= {type= <*> flags= MULTI, seq= <*> pid= <*> len= <*> crc= <*> NEW_WIPHY attributes: {WIPHY: <*> WIPHY_NAME: ""phy1"", GENERATION: <*> WIPHY_BANDS: {len= <*> crc= <*>"
"47","12-18","00:24:20.634","809","952","V","nlinterceptor","nlmsg{GENERIC hdr={type=nl80211, flags=MULTI, seq=328, pid=809, len=100, crc=a880} NEW_WIPHY attributes: {WIPHY: 1, WIPHY_NAME: ""phy1"", GENERATION: 3","E88","nlmsg{GENERIC hdr= {type= <*> flags= MULTI, seq= <*> pid= <*> len= <*> crc= <*> NEW_WIPHY attributes: {WIPHY: <*> WIPHY_NAME: ""phy1"", GENERATION: <*>"
"48","12-18","00:24:20.636","809","952","V","nlinterceptor","[Wificond] nlMsg: nlmsg{GENERIC hdr={type=DONE, flags=MULTI, seq=328, pid=809, len=20, crc=0000} }","E91","[Wificond] nlMsg: nlmsg{GENERIC hdr= {type= DONE, flags= MULTI, seq= <*> pid= <*> len= <*> crc= <*> }"
"49","12-18","00:24:20.637","809","952","V","nlinterceptor","[Wificond] nlMsg: nlmsg{GENERIC hdr={type=nl80211, flags=REQUEST|300, seq=329, pid=540, len=32, crc=160c} GET_WIPHY attributes: {WIPHY: 1, SPLIT_WIPHY_DUMP}}","E75","[Wificond] nlMsg: nlmsg{GENERIC hdr= {type= <*> flags= <*> seq= <*> pid= <*> len= <*> crc= <*> GET_WIPHY attributes: {WIPHY: <*> SPLIT_WIPHY_DUMP}}"
